file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/tests/integration/persister-tests.js,Duplicate Assert,"{'line': 12, 'column': 4, 'index': 332}","  10 |     await persister.persist();
  374 |           expect(req.params).to.deep.equal({ id: '1' });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 374, 'column': 10, 'index': 10883}","  372 |         })
  373 |         .on('beforeResponse', (req) => {
> 374 |           expect(req.params).to.deep.equal({ id: '1' });
      |          ^ Duplicate Assert
  375 |         });
  376 |
  377 |       server"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 381, 'column': 10, 'index': 11091}","  379 |         .intercept((req, res) => res.sendStatus(200))
  380 |         .on('request', (req) => {
> 381 |           expect(req.params).to.deep.equal({
      |          ^ Duplicate Assert
  382 |             id: '1',
  383 |             id2: '2',
  384 |             path: 'foo/bar'"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 388, 'column': 10, 'index': 11273}","  386 |         })
  387 |         .on('beforeResponse', (req) => {
> 388 |           expect(req.params).to.deep.equal({
      |          ^ Duplicate Assert
  389 |             id: '1',
  390 |             id2: '2',
  391 |             path: 'foo/bar'"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 481, 'column': 6, 'index': 13875}","  479 |         .intercept((req, res) => res.sendStatus(404));
  480 |
> 481 |       expect((await fetch('/users/1')).status).to.equal(200);
      |      ^ Duplicate Assert
  482 |       expect(calledBeforeDelete).to.be.true;
  483 |       expect(calledAfterDelete).to.be.false;
  484 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 482, 'column': 6, 'index': 13937}","  480 |
  481 |       expect((await fetch('/users/1')).status).to.equal(200);
> 482 |       expect(calledBeforeDelete).to.be.true;
      |      ^ Duplicate Assert
  483 |       expect(calledAfterDelete).to.be.false;
  484 |
  485 |       calledBeforeDelete = false;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 483, 'column': 6, 'index': 13982}","  481 |       expect((await fetch('/users/1')).status).to.equal(200);
  482 |       expect(calledBeforeDelete).to.be.true;
> 483 |       expect(calledAfterDelete).to.be.false;
      |      ^ Duplicate Assert
  484 |
  485 |       calledBeforeDelete = false;
  486 |       expect((await fetch('/users/1', { method: 'DELETE' })).status).to.equal("
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 490, 'column': 6, 'index': 14163}","  488 |       );
  489 |
> 490 |       expect((await fetch('/users/1')).status).to.equal(404);
      |      ^ Duplicate Assert
  491 |       expect(calledBeforeDelete).to.be.false;
  492 |       expect(calledAfterDelete).to.be.true;
  493 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 491, 'column': 6, 'index': 14225}","  489 |
  490 |       expect((await fetch('/users/1')).status).to.equal(404);
> 491 |       expect(calledBeforeDelete).to.be.false;
      |      ^ Duplicate Assert
  492 |       expect(calledAfterDelete).to.be.true;
  493 |     });
  494 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 492, 'column': 6, 'index': 14271}","  490 |       expect((await fetch('/users/1')).status).to.equal(404);
  491 |       expect(calledBeforeDelete).to.be.false;
> 492 |       expect(calledAfterDelete).to.be.true;
      |      ^ Duplicate Assert
  493 |     });
  494 |   });
  495 | });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/adapter-test.js,Duplicate Assert,"{'line': 163, 'column': 6, 'index': 4753}","  161 |       server.any().intercept((_, res) => res.sendStatus(200));
  162 |
> 163 |       expect(request.bodyUsed).to.equal(false);
      |      ^ Duplicate Assert
  164 |       await this.fetch(request);
  165 |       expect(request.bodyUsed).to.equal(true);
  166 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/adapter-test.js,Duplicate Assert,"{'line': 165, 'column': 6, 'index': 4834}","  163 |       expect(request.bodyUsed).to.equal(false);
  164 |       await this.fetch(request);
> 165 |       expect(request.bodyUsed).to.equal(true);
      |      ^ Duplicate Assert
  166 |     });
  167 |
  168 |     it('should not set bodyUsed to true if a body is not present', async function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/adapter-test.js,Duplicate Assert,"{'line': 174, 'column': 6, 'index': 5119}","  172 |       server.any().intercept((_, res) => res.sendStatus(200));
  173 |
> 174 |       expect(request.bodyUsed).to.equal(false);
      |      ^ Duplicate Assert
  175 |       await this.fetch(request);
  176 |       expect(request.bodyUsed).to.equal(false);
  177 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/adapter-test.js,Duplicate Assert,"{'line': 176, 'column': 6, 'index': 5200}","  174 |       expect(request.bodyUsed).to.equal(false);
  175 |       await this.fetch(request);
> 176 |       expect(request.bodyUsed).to.equal(false);
      |      ^ Duplicate Assert
  177 |     });
  178 |
  179 |     function testRequestOptions(createRequest, options) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/adapter-test.js,Exception Handling,"{'line': 71, 'column': 4, 'index': 2125}","  69 |       });
  70 |
> 71 |     try {
     |    ^ Exception Handling
  72 |       await this.fetchRecord({ signal: controller.signal });
  73 |     } catch (e) {
  74 |       error = e;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/adapter-test.js,Exception Handling,"{'line': 94, 'column': 4, 'index': 2726}","  92 |       });
  93 |
> 94 |     try {
     |    ^ Exception Handling
  95 |       const promise = this.fetchRecord({ signal: controller.signal });
  96 |
  97 |       controller.abort();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter/tests/unit/utils/is-expired-test.js,Conditional Test Logic,"{'line': 18, 'column': 6, 'index': 549}","  16 |       [new Date('1/1/2017'), '1y', true],
  17 |       [new Date('1/1/2018'), '1m5d10h', true]
> 18 |     ].forEach(([recordedOn, expiresIn, value]) => {
     |      ^ Conditional Test Logic
  19 |       expect(isExpired(recordedOn, expiresIn)).to.equal(value);
  20 |     });
  21 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter/tests/unit/utils/dehumanize-time-test.js,Conditional Test Logic,"{'line': 32, 'column': 6, 'index': 1258}","  30 |         33005045006
  31 |       ]
> 32 |     ].forEach(([inputs, value]) => {
     |      ^ Conditional Test Logic
  33 |       inputs.forEach((str) => expect(dehumanizeTime(str)).to.equal(value));
  34 |     });
  35 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/examples/jest-puppeteer/__tests__/dummy-app.test.js,Duplicate Assert,"{'line': 49, 'column': 10, 'index': 1442}","  47 |     const header = await page.$('header');
  48 |
> 49 |     await expect(page).toMatchElement('tbody > tr', { timeout: 5000 });
     |          ^ Duplicate Assert
  50 |     await expect(header).toMatch('Posts');
  51 |
  52 |     await expect(page).toClick('a', { text: 'Todos' });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/examples/jest-puppeteer/__tests__/dummy-app.test.js,Duplicate Assert,"{'line': 50, 'column': 10, 'index': 1514}","  48 |
  49 |     await expect(page).toMatchElement('tbody > tr', { timeout: 5000 });
> 50 |     await expect(header).toMatch('Posts');
     |          ^ Duplicate Assert
  51 |
  52 |     await expect(page).toClick('a', { text: 'Todos' });
  53 |     await expect(page).toMatchElement('tbody > tr', { timeout: 5000 });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/examples/jest-puppeteer/__tests__/dummy-app.test.js,Duplicate Assert,"{'line': 52, 'column': 10, 'index': 1558}","  50 |     await expect(header).toMatch('Posts');
  51 |
> 52 |     await expect(page).toClick('a', { text: 'Todos' });
     |          ^ Duplicate Assert
  53 |     await expect(page).toMatchElement('tbody > tr', { timeout: 5000 });
  54 |     await expect(header).toMatch('Todos');
  55 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/examples/jest-puppeteer/__tests__/dummy-app.test.js,Duplicate Assert,"{'line': 53, 'column': 10, 'index': 1614}","  51 |
  52 |     await expect(page).toClick('a', { text: 'Todos' });
> 53 |     await expect(page).toMatchElement('tbody > tr', { timeout: 5000 });
     |          ^ Duplicate Assert
  54 |     await expect(header).toMatch('Todos');
  55 |
  56 |     await expect(page).toClick('a', { text: 'Users' });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/examples/jest-puppeteer/__tests__/dummy-app.test.js,Duplicate Assert,"{'line': 54, 'column': 10, 'index': 1686}","  52 |     await expect(page).toClick('a', { text: 'Todos' });
  53 |     await expect(page).toMatchElement('tbody > tr', { timeout: 5000 });
> 54 |     await expect(header).toMatch('Todos');
     |          ^ Duplicate Assert
  55 |
  56 |     await expect(page).toClick('a', { text: 'Users' });
  57 |     await expect(page).toMatchElement('tbody > tr', { timeout: 5000 });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/examples/jest-puppeteer/__tests__/dummy-app.test.js,Duplicate Assert,"{'line': 56, 'column': 10, 'index': 1730}","  54 |     await expect(header).toMatch('Todos');
  55 |
> 56 |     await expect(page).toClick('a', { text: 'Users' });
     |          ^ Duplicate Assert
  57 |     await expect(page).toMatchElement('tbody > tr', { timeout: 5000 });
  58 |     await expect(header).toMatch('Users');
  59 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/examples/jest-puppeteer/__tests__/dummy-app.test.js,Duplicate Assert,"{'line': 57, 'column': 10, 'index': 1786}","  55 |
  56 |     await expect(page).toClick('a', { text: 'Users' });
> 57 |     await expect(page).toMatchElement('tbody > tr', { timeout: 5000 });
     |          ^ Duplicate Assert
  58 |     await expect(header).toMatch('Users');
  59 |
  60 |     // Wait for all requests to resolve, this can also be replaced with"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/examples/jest-puppeteer/__tests__/dummy-app.test.js,Duplicate Assert,"{'line': 58, 'column': 10, 'index': 1858}","  56 |     await expect(page).toClick('a', { text: 'Users' });
  57 |     await expect(page).toMatchElement('tbody > tr', { timeout: 5000 });
> 58 |     await expect(header).toMatch('Users');
     |          ^ Duplicate Assert
  59 |
  60 |     // Wait for all requests to resolve, this can also be replaced with
  61 |     await context.polly.flush();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/examples/jest-node-fetch/__tests__/index.test.js,Magic Number,"{'line': 28, 'column': 27, 'index': 715}","  26 |       const post = await posts('1');
  27 |
> 28 |       expect(post.id).toBe(1);
     |                           ^ Magic Number
  29 |       expect(post.title).toBe(
  30 |         'sunt aut facere repellat provident occaecati excepturi optio reprehenderit'
  31 |       );"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/examples/jest-node-fetch/__tests__/index.test.js,Magic Number,"{'line': 39, 'column': 27, 'index': 995}","  37 |       const user = await users('1');
  38 |
> 39 |       expect(user.id).toBe(1);
     |                           ^ Magic Number
  40 |       expect(user.name).toBe('Leanne Graham');
  41 |       expect(user.email).toBe('Sincere@april.biz');
  42 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/examples/client-server/tests/intercept.test.js,Conditional Test Logic,"{'line': 51, 'column': 8, 'index': 1389}","  49 |       .get('https://jsonplaceholder.typicode.com/posts/:id')
  50 |       .intercept((req, res, interceptor) => {
> 51 |         if (req.params.id === '42') {
     |        ^ Conditional Test Logic
  52 |           res.status(200).send('Life');
  53 |         } else {
  54 |           // Abort out of the intercept handler and continue with the request"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/examples/client-server/tests/intercept.test.js,Duplicate Assert,"{'line': 61, 'column': 4, 'index': 1687}","  59 |     let res = await fetch('https://jsonplaceholder.typicode.com/posts/42');
  60 |
> 61 |     expect(res.status).to.equal(200);
     |    ^ Duplicate Assert
  62 |     expect(await res.text()).to.equal('Life');
  63 |
  64 |     res = await fetch('https://jsonplaceholder.typicode.com/posts/1');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/examples/client-server/tests/intercept.test.js,Duplicate Assert,"{'line': 66, 'column': 4, 'index': 1845}","  64 |     res = await fetch('https://jsonplaceholder.typicode.com/posts/1');
